procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18742360 331200 8419756    0    0     0   129 1057 1378  0  1 99  0  0
 0  0      0 18761452 331236 8415560    0    0     0   102 1024 1135  0  1 99  0  0
 0  0      0 18781476 331280 8402512    0    0     0    67  919  957  0  1 99  0  0
 0  0      0 18782988 331328 8400156    0    0     0    65  956  997  0  1 99  0  0
 0  0      0 18779880 331372 8400020    0    0     0    86  915  981  0  1 99  0  0
 0  0      0 18761420 331408 8429700    0    0     0    45 1009 1142  0  1 99  0  0
 0  0      0 18771512 331476 8413624    0    0     0   118  979 1043  0  1 99  0  0
 1  0      0 18768300 331512 8410784    0    0     0    87  977  986  0  1 99  0  0
 0  0      0 18769572 331564 8410960    0    0     0    68  955 1008  0  1 99  0  0
 0  0      0 18777376 331600 8410860    0    0     0    61  976 1034  0  1 99  0  0
 0  0      0 18770720 331652 8400692    0    0     0    82 1009 1027  0  1 99  0  0
 0  0      0 18781464 331692 8401356    0    0     0    75  989 1055  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18765368 331732 8398680    0    0     0    77 1086 1167  1  1 99  0  0
 0  0      0 18752152 331772 8429364    0    0     0    75 1076 1205  1  1 99  0  0
 0  0      0 18768388 331800 8410956    0    0     0    63  990 1002  0  1 99  0  0
 0  0      0 18758020 331848 8410968    0    0     0    86  924  946  0  1 99  0  0
 0  0      0 18761272 331868 8410856    0    0     0    85  904 1009  0  0 99  0  0
 0  0      0 18768956 331920 8413964    0    0     0    72 1016 1269  0  1 99  0  0
 0  0      0 18774664 331960 8400844    0    0     0    70  935  992  0  1 99  0  0
 0  0      0 18769008 331980 8403924    0    0     0    61  960  989  0  1 99  0  0
 0  0      0 18770172 332040 8400944    0    0     0    79  941 1044  0  1 99  0  0
 0  0      0 18777688 332064 8411180    0    0     0    57  992 1042  0  1 99  0  0
 0  0      0 18781732 332144 8400960    0    0     0    90  964  991  0  1 99  0  0
 1  0      0 18756056 332176 8410112    0    0     0   118 1015 1239  0  1 99  0  0
 0  0      0 18792892 332220 8400656    0    0     0    93 1004 1003  0  1 99  0  0
 0  0      0 18779336 332272 8411224    0    0     0    67  985 1105  0  1 99  0  0
 0  0      0 18781388 332304 8400776    0    0     0    62  970 1005  0  1 99  0  0
 0  0      0 18792392 332332 8398980    0    0     0    48  911  913  0  1 99  0  0
 0  0      0 18786000 332404 8401064    0    0     0    94  960 1036  0  1 99  0  0
 0  0      0 18743384 332440 8431692    0    0     0    68  964 1013  0  1 99  0  0
 1  0      0 18777240 332496 8415080    0    0     0    87 1127 1101  0  1 99  0  0
 0  0      0 18779828 332544 8411236    0    0     0    76  932  957  0  1 99  0  0
 0  0      0 18782980 332568 8411236    0    0     0    66  934 1001  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18776028 332616 8411464    0    0     0   104 1038 1129  0  1 99  0  0
 0  0      0 18784520 332640 8401088    0    0     0    52  893  941  0  1 99  0  0
 0  0      0 18775560 332668 8402228    0    0     0    70  985 1086  0  1 99  0  0
 0  0      0 18772448 332712 8399096    0    0     0    82  953 1026  0  1 99  0  0
 0  0      0 18752512 332788 8429672    0    0     0    90 1270 1289  1  1 99  0  0
 0  0      0 18775656 332828 8410748    0    0     0    62  969  995  0  1 99  0  0
 0  0      0 18771764 332892 8411292    0    0     0   102  951  992  0  1 99  0  0
 0  0      0 18723360 332984 8421968    0    0     0   171 1085 1627  1  1 99  0  0
 1  0      0 18765316 333040 8411500    0    0     0   125 1052 1180  0  1 99  0  0
 1  0      0 18776056 333076 8401348    0    0     0    54  915  956  0  0 99  0  0
 0  0      0 18784128 333144 8401296    0    0     0    82  973  994  0  1 99  0  0
 0  0      0 18781176 333192 8401216    0    0     0    67  933  974  0  1 99  0  0
 0  0      0 18776764 333216 8411716    0    0     0    58 1217 1415  1  1 99  0  0
 0  0      0 18794396 333252 8401392    0    0     0    61  943  926  0  1 99  0  0
 0  0      0 18806812 333340 8399276    0    0     0   105  982 1003  0  1 99  0  0
 0  0      0 18796068 333372 8399444    0    0     0    59  990  963  0  1 99  0  0
 0  0      0 18764228 333436 8429900    0    0     0    74  963 1075  0  1 99  0  0
 0  0      0 18793320 333452 8411688    0    0     0    58  949  954  0  1 99  0  0
 0  0      0 18781944 333512 8411776    0    0     0    40  994 1045  0  1 99  0  0
 0  0      0 18783920 333540 8411280    0    0     0    43 1007  994  0  1 99  0  0
 0  0      0 18795480 333584 8411712    0    0     0    48 1034 1071  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18801636 333624 8401464    0    0     0    31 1038 1086  1  1 99  0  0
 0  0      0 18810764 333676 8400992    0    0     0    78 1032 1131  1  1 99  0  0
 0  0      0 18805196 333708 8401508    0    0     0    24  953 1026  0  1 99  0  0
 0  0      0 18785016 333768 8411816    0    0     0    76 1032 1152  0  1 99  0  0
 1  0      0 18793352 333788 8401516    0    0     0    71  919  935  0  1 99  0  0
 0  0      0 18792508 333828 8399360    0    0     0    78  971 1021  0  1 99  0  0
 0  0      0 18766672 333872 8408728    0    0     0   125 1010 1294  0  1 99  0  0
 0  0      0 18744216 333936 8430584    0    0     0   112 1078 1301  1  1 99  0  0
 0  0      0 18771168 333972 8411396    0    0     0    67  947  950  0  0 99  0  0
 1  0      0 18774532 334032 8411904    0    0     0    64  968  975  0  1 99  0  0
 0  0      0 18779280 334104 8415508    0    0     0    95  943 1058  0  0 99  0  0
 0  0      0 18759516 334148 8412480    0    0     0    79 1027 1174  0  1 99  0  0
 0  0      0 18763948 334212 8402228    0    0     0    73  928  952  0  1 99  0  0
 0  0      0 18772340 334236 8400328    0    0     0    50  927  966  0  1 99  0  0
 0  0      0 18766184 334276 8400356    0    0     0    82  958  993  0  1 99  0  0
 0  0      0 18735976 334328 8430856    0    0     0    72 1038 1173  0  1 99  0  0
 0  0      0 18760124 334376 8412440    0    0     0    69  902  949  0  1 99  0  0
 1  0      0 18765624 334448 8412444    0    0     0    91  950  995  0  1 99  0  0
 0  0      0 18756932 334480 8412484    0    0     0    72  946  990  0  1 99  0  0
 1  0      0 18754828 334516 8412536    0    0     0    60  989 1051  0  1 99  0  0
 0  0      0 18770772 334568 8405384    0    0     0    71 1162 1116  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18767012 334632 8400300    0    0     0    76  949  953  0  1 99  0  0
 0  0      0 18775688 334668 8400228    0    0     0    73  992 1025  0  1 99  0  0
 0  0      0 18744544 334712 8431068    0    0     0    63  973 1065  0  1 99  0  0
 0  0      0 18769568 334780 8412680    0    0     0   361 1107 1443  1  1 99  0  0
 1  0      0 18692576 334832 8418668    0    0     0  1012 1241 1767  1  1 99  0  0
 0  0      0 18664804 334920 8425080    0    0     0   213 1052 1453  1  1 99  0  0
 0  0      0 18731144 334952 8417508    0    0     0    97 1034 1168  0  1 99  0  0
 0  0      0 18772676 334992 8400756    0    0     0    79  950  992  0  1 99  0  0
 0  0      0 18770136 335048 8400856    0    0     0  1805 1003  982  0  1 99  0  0
 0  0      0 18765376 335100 8400884    0    0     0    43  953 1042  0  0 99  0  0
 0  0      0 18774820 335136 8415216    0    0     0    92 1280 1258  1  1 99  0  0
 0  0      0 18788884 335172 8404988    0    0     0   101  970 1040  0  1 99  0  0
 0  0      0 18798340 335204 8402988    0    0     0    85  959  957  0  1 99  0  0
 0  0      0 18791352 335276 8403004    0    0     0    86  984 1071  0  1 99  0  0
 0  0      0 18751796 335296 8434160    0    0     0    83  990 1141  0  1 99  0  0
 1  0      0 18771132 335336 8415312    0    0     0  1851  963 1010  0  1 99  0  0
 0  0      0 18773028 335364 8415340    0    0     0    30  922  968  0  1 99  0  0
 0  0      0 18773096 335420 8415600    0    0     0    83  895  994  0  1 99  0  0
 0  0      0 18778100 335468 8413364    0    0     0    73 1039 1055  0  1 99  0  0
 1  0      0 18771112 335520 8405960    0    0     0    83  946 1035  0  1 99  0  0
 0  0      0 18796676 335564 8401212    0    0     0    74 1062 1105  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18793884 335604 8404308    0    0     0    72  972 1015  0  1 99  0  0
 0  0      0 18771248 335652 8431944    0    0     0    77  980 1080  0  1 99  0  0
 0  0      0 18777152 335680 8413464    0    0     0    59  937 1020  0  1 99  0  0
 0  0      0 18753564 335720 8416100    0    0     0    86  967 1056  0  1 99  0  0
 0  0      0 18753080 335768 8413500    0    0     0    76  946 1011  0  1 99  0  0
 0  0      0 18763108 335800 8413396    0    0     0    66 1047 1164  0  1 99  0  0
 0  0      0 18779436 335820 8403312    0    0     0    83 1010  993  0  1 99  0  0
 0  0      0 18734964 335904 8412784    0    0     0   152 1078 1377  0  1 99  0  0
 0  0      0 18747760 335936 8409936    0    0     0    80  959  968  0  1 99  0  0
 0  0      0 18749140 335988 8432000    0    0     0    40 1222 1468  1  1 99  0  0
 0  0      0 18768168 336024 8413432    0    0     0    31  965  978  0  1 99  0  0
 0  0      0 18761256 336080 8413228    0    0     0    95  997  997  0  1 99  0  0
 0  0      0 18769020 336132 8413608    0    0     0    36  962 1001  0  1 99  0  0
 0  0      0 18765944 336196 8413656    0    0     0    71 1031 1141  0  1 99  0  0
 0  0      0 18781800 336248 8403592    0    0     0    93  908  974  0  0 99  0  0
 0  0      0 18775544 336292 8403448    0    0     0    75  972 1002  0  1 99  0  0
 0  0      0 18787704 336336 8403308    0    0     0    70  925  922  0  1 99  0  0
 1  0      0 18768140 336376 8413256    0    0     0    84  979 1111  0  1 99  0  0
 0  0      0 18781764 336420 8403476    0    0     0    67  954 1043  0  1 99  0  0
 0  0      0 18777848 336476 8401500    0    0     0    68  903  965  0  1 99  0  0
 0  0      0 18772644 336504 8401132    0    0     0    64  969 1003  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18764284 336568 8432104    0    0     0    91 1000 1076  0  1 99  0  0
 0  0      0 18766268 336624 8413172    0    0     0    73  964 1033  0  1 99  0  0
 0  0      0 18772268 336672 8413688    0    0     0    92  962  948  0  1 99  0  0
 0  0      0 18745344 336716 8425888    0    0     0   113 1016 1235  0  1 99  0  0
 0  0      0 18772188 336764 8413860    0    0     0   104 1137 1152  0  1 99  0  0
 0  0      0 18787056 336796 8403260    0    0     0    71  983  994  0  1 99  0  0
 0  0      0 18780512 336840 8400900    0    0     0    60  977  994  0  1 99  0  0
 2  0      0 18750936 336872 8404724    0    0     0    83  982 1083  0  1 99  0  0
 0  0      0 18723524 336912 8432796    0    0     0    31 1078 1211  0  1 99  0  0
 1  0      0 18750788 336960 8413496    0    0     0    62  965 1016  0  1 99  0  0
 0  0      0 18734892 337012 8413860    0    0     0    50 1005 1000  0  1 99  0  0
 0  0      0 18747092 337056 8416444    0    0     0    66  937  966  0  1 99  0  0
 0  0      0 18741176 337100 8417088    0    0     0    65 1044 1098  0  1 99  0  0
 0  0      0 18753900 337148 8403652    0    0     0    61  986 1001  0  1 99  0  0
 0  0      0 18752704 337200 8403148    0    0     0    36  966  977  0  1 99  0  0
 0  0      0 18751284 337236 8403724    0    0     0    75  945  944  0  1 99  0  0
 0  0      0 18767272 337284 8413452    0    0     0    33 1187 1225  1  1 99  0  0
 0  0      0 18769884 337340 8406672    0    0     0    45  997 1087  0  1 99  0  0
 0  0      0 18773044 337372 8401768    0    0     0    75  938  923  0  1 99  0  0
 0  0      0 18775936 337440 8401860    0    0     0    61  996 1011  0  1 99  0  0
 0  0      0 18748776 337480 8431996    0    0     0    77 1035 1118  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18763124 337548 8414084    0    0     0    73  968 1019  0  1 99  0  0
 0  0      0 18769188 337584 8414100    0    0     0    67  957  977  0  1 99  0  0
 0  0      0 18731140 337636 8426344    0    0     0   138 1039 1340  0  1 99  0  0
 0  0      0 18746744 337672 8414292    0    0     0    91 1012 1124  0  1 99  0  0
 1  0      0 18756480 337708 8403724    0    0     0    89  934 1013  0  1 99  0  0
 0  0      0 18760588 337748 8405384    0    0     0    75  979 1024  0  1 99  0  0
 0  0      0 18744788 337784 8405672    0    0     0    66  965 1042  0  1 99  0  0
 0  0      0 18738080 337824 8432892    0    0     0    72 1072 1247  0  1 99  0  0
 1  0      0 18761360 337868 8414492    0    0     0    59  934  954  0  0 99  0  0
 0  0      0 18763020 337912 8414556    0    0     0    66 1003 1010  0  1 99  0  0
 0  0      0 18757460 337972 8414624    0    0     0    63  907  951  0  1 99  0  0
 0  0      0 18733760 338016 8414616    0    0     1    81 1104 1290  1  1 99  0  0
 0  0      0 18745560 338052 8412288    0    0     0    85  968  999  0  1 99  0  0
 0  0      0 18744072 338100 8409796    0    0     0    69  936  967  0  1 99  0  0
 0  0      0 18743240 338152 8409460    0    0     0    84  972 1074  0  1 99  0  0
 0  0      0 18746676 338184 8437064    0    0     0    55 1161 1117  0  1 99  0  0
 0  0      0 18770852 338232 8421736    0    0     0    81 1109 1099  1  1 99  0  0
 0  0      0 18771376 338260 8418668    0    0     0    50  954  963  0  1 99  0  0
 0  0      0 18771720 338316 8420724    0    0     0    79  917 1012  0  1 99  0  0
 0  0      0 18775464 338376 8418672    0    0     0    88  967 1090  0  1 99  0  0
 0  0      0 18774864 338420 8414096    0    0     0    35  986 1017  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18776000 338492 8412140    0    0     0   566 1005 1040  0  1 99  0  0
 0  0      0 18745084 338532 8423648    0    0     0   106 1041 1347  0  1 99  0  0
 0  0      0 18743332 338588 8442300    0    0     0   118 1007 1144  0  1 99  0  0
 0  0      0 18766416 338616 8424376    0    0     0    58  951  958  0  1 99  0  0
 6  0      0 18765428 338656 8424396    0    0     0    63  970  970  0  1 99  0  0
 0  0      0 18764488 338688 8427464    0    0     0    63  950  990  0  1 99  0  0
 0  0      0 18781376 338732 8424468    0    0     0    75 1144 1276  1  1 99  0  0
 1  0      0 18783484 338780 8413720    0    0     0    59  927  942  0  1 99  0  0
 0  0      0 18793988 338848 8412256    0    0     0    94  982 1050  0  1 99  0  0
 0  0      0 18790256 338896 8412108    0    0     0    74  940 1025  0  1 99  0  0
 0  0      0 18766112 338960 8442968    0    0     0    38 1139 1323  1  1 99  0  0
 1  0      0 18789688 339004 8424536    0    0     0    47  943  970  0  1 99  0  0
 0  0      0 18814172 339040 8424568    0    0     0    57 1000 1094  0  1 99  0  0
 0  0      0 18799440 339072 8427712    0    0     0    37  935 1013  0  1 99  0  0
 0  0      0 18800888 339100 8424560    0    0     0    52  974 1077  0  1 99  0  0
 0  0      0 18811032 339136 8413220    0    0     0    30  940  950  0  1 99  0  0
 0  0      0 18813400 339204 8407760    0    0     0    91  988 1046  0  1 99  0  0
 0  0      0 18810536 339260 8408284    0    0     0    36  929  968  0  1 99  0  0
 1  0      0 18768404 339328 8438908    0    0     0    77  973 1090  0  1 99  0  0
 0  0      0 18788976 339372 8420476    0    0     0    40  943  988  0  1 99  0  0
 1  0      0 18794208 339412 8420508    0    0     0    49  960 1009  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18791164 339440 8420368    0    0     0    51  939  968  0  1 99  0  0
 0  0      0 18786052 339492 8420708    0    0     0    51 1030 1104  0  1 99  0  0
 0  0      0 18794304 339520 8410464    0    0     0    73  957  986  0  1 99  0  0
 0  0      0 18768428 339620 8417384    0    0     0    86 1052 1280  0  1 99  0  0
 1  0      0 18780236 339660 8417584    0    0     0   103  953 1091  0  1 99  0  0
 0  0      0 18769716 339736 8438556    0    0     0    45 1074 1215  0  1 99  0  0
 0  0      0 18787852 339772 8420636    0    0     0    61  928 1000  0  0 99  0  0
 0  0      0 18774684 339808 8419124    0    0     0    52  960 1117  0  1 99  0  0
 1  0      0 18775304 339844 8423752    0    0     0    37  967 1085  0  1 99  0  0
 0  0      0 18753648 339884 8420656    0    0     0    48 1068 1172  1  1 99  0  0
 1  0      0 18770780 339924 8409932    0    0     0    50  928  977  0  1 99  0  0
 0  0      0 18776008 339988 8408560    0    0     0    83  963  980  0  1 99  0  0
 0  0      0 18778124 340020 8408512    0    0     0    39  955 1054  0  1 99  0  0
 0  0      0 18739680 340072 8439244    0    0     0    63 1040 1140  0  1 99  0  0
 0  0      0 18758204 340120 8420776    0    0     0    33  956 1005  0  1 99  0  0
 0  0      0 18757996 340152 8418748    0    0     0    51  943  954  0  1 99  0  0
 0  0      0 18749860 340220 8424408    0    0     0    47  966 1067  0  1 99  0  0
 0  0      0 18755972 340268 8421364    0    0     0    47 1014 1050  0  1 99  0  0
 0  0      0 18764484 340320 8411172    0    0     0    55  986 1007  0  1 99  0  0
 0  0      0 18767260 340364 8407152    0    0     0    49  961  967  0  1 99  0  0
 0  0      0 18736364 340444 8417696    0    0     0   105 1003 1231  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18716540 340480 8446348    0    0     0    43  982 1012  0  1 99  0  0
 0  0      0 18757672 340532 8421332    0    0     0   498  977 1018  0  1 99  0  0
 0  0      0 18754184 340564 8419352    0    0     0  1295  938  949  0  1 99  0  0
 0  0      0 18754368 340612 8420940    0    0     0    85  961 1049  0  1 99  0  0
 0  0      0 18751156 340652 8420472    0    0     0    78  959 1124  0  1 99  0  0
 0  0      0 18773548 340716 8410768    0    0     0   113  998 1040  0  1 99  0  0
 0  0      0 18775416 340764 8406776    0    0     0    78  951  980  0  1 99  0  0
 0  0      0 18761412 340972 8408880    0    0     0   189  977 1094  0  1 99  0  0
 0  0      0 18732804 341024 8439532    0    0     0   119 1003 1143  0  1 99  0  0
 0  0      0 18752808 341064 8421096    0    0     0    91  944  973  0  1 99  0  0
 0  0      0 18744372 341100 8419416    0    0     0    62 1028 1001  0  1 99  0  0
 0  0      0 18725324 341160 8423764    0    0     0  1702  990 1161  0  1 99  0  0
 0  0      0 18745676 341196 8423260    0    0     0    61 1040 1175  0  1 99  0  0
 0  0      0 18763168 341244 8410820    0    0     0    67  965  982  0  1 99  0  0
 0  0      0 18761012 341284 8407028    0    0     0    67 1012  986  0  1 99  0  0
 0  0      0 18755248 341348 8411992    0    0     0    89  936 1035  0  1 99  0  0
 0  0      0 18728924 341384 8439648    0    0     0    75  979 1040  0  1 99  0  0
 0  0      0 18740896 341432 8421052    0    0     0    59  895  922  0  1 99  0  0
 0  0      0 18750380 341464 8419372    0    0     0    63  996 1005  0  1 99  0  0
 0  0      0 18699072 341496 8432568    0    0     0   124 1011 1348  0  1 99  0  0
 1  0      0 18736956 341548 8423336    0    0     0   121 1008 1149  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 18744220 341584 8413072    0    0     0    68  975  951  0  1 99  0  0
 1  0      0 18757288 341648 8408932    0    0     0    85  948 1007  0  1 99  0  0
 0  0      0 18761352 341716 8411636    0    0     0    84  990 1042  0  1 99  0  0
 0  0      0 18720164 341768 8445528    0    0     0   102 1064 1215  1  1 99  0  0
 0  0      0 18741580 341820 8423904    0    0     0    79  953  977  0  1 99  0  0
 0  0      0 18743072 341856 8420116    0    0     0    62  967  986  0  1 99  0  0
 0  0      0 18749800 341892 8421388    0    0     0    70  958 1007  0  1 99  0  0
 0  0      0 18740860 341956 8421876    0    0     0    90 1016 1156  0  1 99  0  0
 1  0      0 18759888 341988 8411120    0    0     0    96  953  982  0  1 99  0  0
 0  0      0 18754892 342040 8407616    0    0     0    78  994 1021  0  1 99  0  0
 0  0      0 18760592 342084 8409732    0    0     0    77  994 1113  0  1 99  0  0
 0  0      0 18719244 342120 8440372    0    0     0    66 1024 1161  0  1 99  0  0
 0  0      0 18766768 342160 8421444    0    0     0    56 1110 1034  0  1 99  0  0
 0  0      0 18771668 342196 8419936    0    0     0    65  994 1021  0  1 99  0  0
 0  0      0 18766204 342236 8421856    0    0     0    69  938  964  0  1 99  0  0
 0  0      0 18735668 342300 8422116    0    0     0    91 1020 1184  0  1 99  0  0
 0  0      0 18746772 342320 8411872    0    0     0    82  972  963  0  1 99  0  0
 0  0      0 18750348 342364 8407436    0    0     0    85  958  994  0  1 99  0  0
 0  0      0 18724704 342412 8418580    0    0     0   109  964 1173  0  1 99  0  0
 0  0      0 18718584 342468 8440564    0    0     0   123 1013 1130  0  1 99  0  0
 0  0      0 18735308 342488 8422156    0    0     0    49  984  987  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18734888 342532 8419748    0    0     0    58  973  966  0  1 99  0  0
 0  0      0 18762268 342648 8422172    0    0     0   127 1076 1082  0  1 99  0  0
 0  0      0 18757176 342696 8439872    0    0     0    71 1173 1282  1  1 99  0  0
 0  0      0 18770544 342748 8422328    0    0     0    77  989  999  0  1 99  0  0
 1  0      0 18769928 342808 8420444    0    0     0    76  917  976  0  1 99  0  0
 0  0      0 18772692 342832 8421696    0    0     0    65  971 1041  0  1 99  0  0
 0  0      0 18759008 342888 8422248    0    0     0    74  989 1036  0  1 99  0  0
 0  0      0 18766364 343036 8412124    0    0     0   165  996 1120  0  1 99  0  0
 0  0      0 18776964 343064 8412064    0    0     0    45  938  963  0  1 99  0  0
 0  0      0 18775696 343188 8412124    0    0     0   104  950  976  0  1 99  0  0
 0  0      0 18757484 343236 8422408    0    0     0    85 1012 1120  0  1 99  0  0
 0  0      0 18765888 343280 8412692    0    0     0    69  970  977  0  1 99  0  0
 0  0      0 18759004 343328 8411276    0    0     0    74 1003 1017  0  1 99  0  0
 0  0      0 18772724 343372 8410372    0    0     0    85  999 1086  0  1 99  0  0
 0  0      0 18736836 343432 8440840    0    0     0    62 1022 1162  0  1 99  0  0
 0  0      0 18756112 343468 8422432    0    0     0    61  940  981  0  1 99  0  0
 0  0      0 18764688 343500 8422604    0    0     0    81  970 1011  0  1 99  0  0
 0  0      0 18761520 343556 8422468    0    0     0    65  972  952  0  1 99  0  0
 0  0      0 18761488 343604 8422448    0    0     0    89 1045 1174  0  1 99  0  0
 0  0      0 18779912 343652 8412828    0    0     0    74 1005 1007  0  1 99  0  0
 0  0      0 18726796 343716 8421556    0    0     0   139 1046 1316  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18741888 343760 8422356    0    0     0   101  983 1022  0  1 99  0  0
 0  0      0 18742304 343816 8440524    0    0     0    81 1084 1207  0  1 99  0  0
 0  0      0 18756584 343856 8422616    0    0     0    77  965 1009  0  1 99  0  0
 0  0      0 18754220 343892 8426260    0    0     0    74  952  974  0  1 99  0  0
 0  0      0 18756596 343912 8422120    0    0     0    27  970 1002  0  1 99  0  0
 1  0      0 18760340 343956 8420632    0    0     0    59 1173 1109  0  1 99  0  0
 0  0      0 18771844 344004 8412452    0    0     0    95  974 1057  0  1 99  0  0
 0  0      0 18776072 344048 8410332    0    0     0    78  940  957  0  1 99  0  0
 0  0      0 18767848 344088 8415680    0    0     0    78  941  998  0  0 99  0  0
 0  0      0 18738908 344116 8443012    0    0     0    60  971 1043  0  1 99  0  0
 0  0      0 18740976 344160 8424688    0    0     0    72  962 1056  0  1 99  0  0
 0  0      0 18740052 344204 8427420    0    0     0    70  951 1039  0  1 99  0  0
 0  0      0 18747816 344256 8425364    0    0     0    39 1098 1127  1  1 99  0  0
 0  0      0 18750424 344316 8422788    0    0     0    62 1017 1084  0  1 99  0  0
 0  0      0 18763560 344368 8412548    0    0     0    73  988 1058  0  1 99  0  0
 0  0      0 18769680 344416 8410356    0    0     0    50  955  973  0  1 99  0  0
 1  0      0 18746732 344484 8419700    0    0     0   109  980 1160  0  0 99  0  0
 0  0      0 18709740 344516 8441312    0    0     0    44 1092 1310  1  1 99  0  0
 0  0      0 18728440 344552 8422892    0    0     0    72  932  971  0  1 99  0  0
 0  0      0 18732248 344576 8422952    0    0     0    43  982 1058  0  1 99  0  0
 0  0      0 18724932 344608 8426100    0    0     0    33  951  963  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18735608 344664 8422948    0    0     0    66 1045 1236  1  1 99  0  0
 0  0      0 18748588 344716 8412552    0    0     0    33  987 1015  0  1 99  0  0
 0  0      0 18745972 344784 8410736    0    0     0   102  997  997  0  1 99  0  0
 0  0      0 18761388 344808 8410756    0    0     0    22  910  913  0  1 99  0  0
 0  0      0 18729132 344872 8440912    0    0     0    86  996 1093  0  1 99  0  0
 0  0      0 18747504 344912 8422484    0    0     0    64  967  993  0  1 99  0  0
 0  0      0 18754184 344972 8422924    0    0     0    85  978 1024  0  1 99  0  0
 0  0      0 18756804 345008 8426096    0    0     0    69 1058 1129  1  1 99  0  0
 0  0      0 18768900 345040 8423168    0    0     0    73 1025 1075  0  1 99  0  0
 0  0      0 18802828 345072 8412868    0    0     0    64 1045 1108  1  1 99  0  0
 0  0      0 18796820 345124 8412752    0    0     0    83  980  992  0  1 99  0  0
 0  0      0 18798604 345160 8412976    0    0     0    57  933  944  0  1 99  0  0
 1  0      0 18773972 345224 8423224    0    0     0    80 1015 1083  0  1 99  0  0
 0  0      0 18794144 345248 8412856    0    0     0    56  917  973  0  1 99  0  0
 1  0      0 18792392 345296 8413896    0    0     0    39  964 1003  0  1 99  0  0
 0  0      0 18742792 345400 8419204    0    0     0    81 1092 1577  1  1 99  0  0
 0  0      0 18724452 345440 8442296    0    0     0   100 1042 1247  0  1 99  0  0
 0  0      0 18740504 345488 8423368    0    0     0    57  994 1030  0  1 99  0  0
 0  0      0 18732532 345536 8426232    0    0     0   105 1007 1012  0  1 99  0  0
 0  0      0 18747004 345568 8426016    0    0     0    28  954  990  0  1 99  0  0
 1  0      0 18738352 345640 8422880    0    0     0    77 1049 1205  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18754076 345680 8413152    0    0     0    33  991 1003  0  1 99  0  0
 0  0      0 18754120 345736 8414400    0    0     0    51  952 1003  0  1 99  0  0
 0  0      0 18753008 345760 8411268    0    0     0    38  948  970  0  1 99  0  0
 0  0      0 18722052 345828 8441880    0    0     0    70 1093 1151  0  1 99  0  0
 0  0      0 18751180 345848 8426616    0    0     0    52 1085 1098  0  0 99  0  0
 0  0      0 18750344 345928 8423300    0    0     0    79  935  968  0  0 99  0  0
 1  0      0 18757380 346040 8423548    0    0     0    62 1032 1111  1  1 99  0  0
