procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20112856 227196 7899552    0    0     0    73 1109 1580  1  1 99  0  0
 3  0      0 20119496 227284 7902880    0    0     0   105 1189 1724  1  1 98  0  0
 2  0      0 20105976 227324 7902196    0    0     0    77 1161 1641  1  1 98  0  0
 3  0      0 20090524 227388 7899592    0    0     0    85 1204 1729  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 20096860 227436 7899608    0    0     0    82 1181 1676  1  1 98  0  0
 3  0      0 20113412 227508 7899272    0    0     0    90 1205 1728  1  1 98  0  0
 3  0      0 19983536 227564 7992616    0    0     0   112 3332 5958  3  1 96  0  0
 2  0      0 19419892 227980 8263964    0    0    29   445 4487 13283  5  2 93  0  0
 3  0      0 19282508 228572 8277212    0    0    31   662 4697 12824  4  2 94  0  0
 3  0      0 19505840 228964 8173884    0    0    30  1005 3291 9809  3  1 96  0  0
 3  0      0 19379820 229288 8206316    0    0    24  1350 5272 14853  5  2 93  0  0
 2  0      0 19622392 229368 8102772    0    0     3   115 4011 9353  3  1 96  0  0
 4  0      0 19676508 229432 8108152    0    0     0   817 3780 9091  3  1 96  0  0
 4  0      0 19709020 229512 8094584    0    0     0   390 3678 9088  3  1 96  0  0
 2  0      0 19765792 229544 8050028    0    0     0   671 3667 9031  3  1 96  0  0
 3  0      0 19717720 229720 8088356    0    0     9   384 3778 9168  3  1 96  0  0
 0  0      0 19734640 229768 8089008    0    0     0   617 3623 8961  3  1 96  0  0
 2  0      0 19744196 229848 8067228    0    0     0   439 3589 9043  3  1 96  0  0
 2  0      0 19754596 229896 8072528    0    0     0   627 3644 9066  3  1 96  0  0
 2  0      0 19739476 229968 8073316    0    0     0   387 3648 9103  3  1 96  0  0
 2  0      0 19734776 230016 8066468    0    0     0   422 3670 9208  3  1 96  0  0
 2  0      0 19765840 230072 8042792    0    0     0   389 3739 9121  3  1 96  0  0
 2  0      0 19737188 230128 8075776    0    0     0   585 3588 9034  3  1 96  0  0
 3  0      0 19725452 230168 8065672    0    0     0   538 3663 9136  3  1 96  0  0
 3  0      0 19738692 230264 8069716    0    0     0   404 3660 9180  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 19734816 230320 8075600    0    0     0   421 3646 9088  3  1 96  0  0
 3  0      0 19704716 230392 8078368    0    0     0   440 3648 9319  3  1 96  0  0
 1  0      0 19724884 230464 8073536    0    0     0   775 3663 9140  3  1 96  0  0
 2  0      0 19721992 230512 8075856    0    0     0   375 3588 9040  3  1 96  0  0
 0  0      0 19732208 230584 8065388    0    0     0   419 3694 9023  3  1 96  0  0
 2  0      0 19732468 230632 8066572    0    0     0   713 3633 8973  3  1 96  0  0
 0  0      0 19733956 230704 8073260    0    0     0   375 3715 9144  3  1 96  0  0
 2  0      0 19744328 230760 8062632    0    0     0   306 3735 9031  3  1 96  0  0
 4  0      0 19677100 230840 8134052    0    0     0   665 4144 11154  4  2 95  0  0
 0  0      0 19358172 231388 8193976    0    0    23   674 8411 24384  8  2 89  0  0
 2  0      0 19290552 231800 8172800    0    0    82   957 8813 26115 10  2 88  0  0
 3  0      0 19241976 231900 8234280    0    0     1   537 8276 27608 10  2 88  0  0
 3  0      0 19241956 231976 8256232    0    0     0   895 7387 24512  9  2 88  0  0
 0  0      0 19266724 232044 8248252    0    0     5   314 6825 22952  9  2 90  0  0
 5  0      0 19366756 232116 8151556    0    0     0   150 4314 13243  5  1 93  0  0
 2  0      0 19496336 232140 8132960    0    0     0    87 4979 14284  6  1 93  0  0
 5  0      0 19454360 232256 8137080    0    0     0   162 4249 13353  5  1 94  0  0
 1  0      0 19401328 232344 8170496    0    0     0   129 4392 14159  5  1 94  0  0
 2  0      0 19407656 232416 8170340    0    0     0   122 4359 13349  5  1 93  0  0
 0  0      0 19399656 232452 8170188    0    0     0    87 4294 13613  5  1 94  0  0
 1  0      0 19420932 232524 8141528    0    0     0   127 4336 13238  5  1 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 19359592 232724 8151136    0    0     3   171 4417 14131  5  1 94  0  0
 1  0      0 19323724 232836 8166844    0    0    26   304 4817 16282  5  1 93  0  0
 1  0      0 19368588 232900 8136096    0    0     0   137 4491 13736  5  1 94  0  0
 2  0      0 19402188 232952 8154908    0    0     0   158 4386 13330  5  1 94  0  0
 1  0      0 19440712 233008 8126060    0    0     0   114 4300 13518  5  1 94  0  0
 2  0      0 19396684 233048 8154948    0    0     0    97 4315 13452  5  1 94  0  0
 0  0      0 19435048 233092 8126448    0    0     0    97 4292 13535  5  1 94  0  0
 1  0      0 19393264 233192 8158660    0    0     0   139 4303 13519  5  1 94  0  0
 1  0      0 19399672 233220 8154372    0    0     0    96 4327 13444  5  1 94  0  0
 0  0      0 19414692 233280 8125780    0    0     0    86 4382 13797  5  1 94  0  0
 1  0      0 19383124 233316 8155440    0    0     0   136 4418 13536  5  1 94  0  0
 5  0      0 19379988 233396 8155208    0    0     0   138 4401 13987  5  1 94  0  0
 1  0      0 19418436 233432 8123148    0    0     0    98 4259 13228  5  1 94  0  0
 1  0      0 19393804 233480 8151092    0    0     0    99 4434 13987  5  1 94  0  0
 1  0      0 19425516 233540 8122052    0    0     0    99 4282 13476  5  1 94  0  0
 0  0      0 19427844 233592 8122528    0    0     0   118 4382 13610  5  1 94  0  0
 1  0      0 19389848 233612 8151448    0    0     0    99 4266 13114  5  1 94  0  0
 0  0      0 19374900 233648 8154216    0    0     0    91 4564 14285  5  1 94  0  0
 1  0      0 19387876 234016 8124332    0    0    14   470 4562 13761  5  1 93  0  0
 0  0      0 19293340 234148 8159056    0    0     0  1062 4645 14580  5  1 93  0  0
 1  0      0 19218872 234212 8156380    0    0     0   193 4541 13527  5  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 19324328 234348 8152664    0    0     0  1393 4654 14424  5  1 93  0  0
 1  0      0 19308672 234420 8129756    0    0     0   183 4418 13754  5  1 94  0  0
 0  0      0 19326912 234484 8151096    0    0     0   154 4422 14000  5  1 94  0  0
 2  0      0 19311364 234564 8134084    0    0     0   721 4370 13217  5  1 94  0  0
 0  0      0 19211020 234664 8215168    0    0     1   672 5724 19817  6  2 92  0  0
 0  0      0 19318124 234688 8108260    0    0     0   934 5474 17864  6  2 92  0  0
 1  0      0 19320476 234752 8097756    0    0     0   749 5810 19127  6  1 92  0  0
 1  0      0 19239268 234792 8153992    0    0     0  1873 5928 18933  6  2 92  0  0
 2  0      0 19339624 234860 8047464    0    0     0   665 5752 19260  6  2 92  0  0
 2  0      0 19359708 234900 8037364    0    0     0    78 5616 18280  6  2 92  0  0
 0  0      0 19351564 234960 8044188    0    0     0  1284 5889 19037  6  2 92  0  0
 0  0      0 19347172 234992 8046716    0    0     0  1299 5743 18773  7  2 92  0  0
 0  0      0 19341708 235068 8034408    0    0     0   631 5706 18559  6  2 92  0  0
 0  0      0 19351052 235100 8039904    0    0     0   521 5615 18680  6  2 92  0  0
 1  0      0 19304152 235168 8076516    0    0     0   745 5681 18678  7  2 92  0  0
 0  0      0 19342792 235208 8033612    0    0     0   385 5655 18617  7  2 92  0  0
 0  0      0 19346108 235292 8039188    0    0     0   436 5862 19071  7  2 92  0  0
 1  0      0 19347380 235332 8043884    0    0     0   705 5623 18554  6  2 92  0  0
 2  0      0 19312972 235404 8063736    0    0     0   333 5322 17773  6  2 92  0  0
 0  0      0 19358200 235444 8038844    0    0     0   361 5325 17910  6  1 93  0  0
 1  0      0 19313028 235520 8051752    0    0     0   651 5407 17634  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 19366652 235560 8031340    0    0     0   411 5383 18191  6  2 92  0  0
 0  0      0 19325200 235620 8067604    0    0     0   578 5532 18034  6  2 92  0  0
 0  0      0 19352536 235668 8045872    0    0     0   375 5357 17972  6  1 93  0  0
 1  0      0 19349268 235740 8031440    0    0     0   755 5396 17568  6  2 92  0  0
 2  0      0 19340680 235768 8037156    0    0     0   261 5423 18442  6  1 92  0  0
 1  0      0 19341808 235848 8045740    0    0     0   311 5485 17544  6  2 92  0  0
 3  0      0 19343384 235872 8031208    0    0     0   825 5313 18145  6  1 92  0  0
 1  0      0 19347980 235948 8035468    0    0     0   396 5416 17473  6  2 92  0  0
11  0      0 19349328 235980 8041928    0    0     0   600 5397 18553  6  1 92  0  0
 1  0      0 19356276 236084 8033220    0    0     0    81 5291 17373  6  2 92  0  0
 1  0      0 19368532 236176 8038568    0    0     0   841 5497 18609  6  1 93  0  0
 5  0      0 19356852 236260 8041852    0    0     0   331 5261 17253  6  2 92  0  0
 0  0      0 19372648 236292 8030816    0    0     0   618 5408 18480  7  1 92  0  0
 1  0      0 19367956 236340 8044780    0    0     0   402 5455 17774  7  2 92  0  0
 0  0      0 19361476 236372 8049980    0    0     0   503 5408 18196  6  1 92  0  0
 3  0      0 19274172 236440 8116240    0    0     0   628 5528 18210  6  2 92  0  0
 1  0      0 19353168 236484 8039488    0    0     0   378 5546 18747  6  1 92  0  0
 2  0      0 19356336 236524 8041396    0    0     0   322 5544 18011  6  2 92  0  0
 0  0      0 19296168 236604 8071452    0    0     0   684 5540 18942  6  2 92  0  0
 1  0      0 19351320 236652 8031944    0    0     0   527 5533 17844  6  2 92  0  0
 3  0      0 19344560 236708 8037340    0    0     0   623 5287 18063  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19315452 236764 8071692    0    0     0   377 5454 17718  6  1 92  0  0
 2  0      0 19358028 236796 8032936    0    0     0   524 5474 17825  6  2 92  0  0
 2  0      0 19357084 236856 8038424    0    0     0   496 5629 18426  6  2 92  0  0
 0  0      0 19341624 236896 8043184    0    0     0   824 5582 18101  6  2 92  0  0
 3  0      0 19353552 236984 8034772    0    0     0   590 5447 18224  6  2 92  0  0
 1  0      0 19361828 237016 8041004    0    0     0   371 5415 18123  6  2 92  0  0
 3  0      0 19350820 237124 8205652    0    0   146   466 6402 20611  7  2 91  0  0
 1  0      0 19408236 237172 8106760    0    0     0   486 3912 10419  3  2 95  0  0
 2  0      0 20099296 237292 8054604    0    0     0   479 3560 9017  3  1 96  0  0
10  0      0 20166836 237332 8039604    0    0     0   649 3538 8777  3  1 96  0  0
 1  0      0 20186600 237396 8034364    0    0     0   438 3676 8879  3  1 96  0  0
 2  0      0 20204308 237432 8022148    0    0     0   281 3552 8809  3  1 96  0  0
 0  0      0 20222732 237484 7999628    0    0     0   822 3539 8902  3  1 96  0  0
 0  0      0 20203692 237528 8015720    0    0     0   295 3480 8733  3  1 96  0  0
 1  0      0 20211832 237580 7993216    0    0     0   697 3506 8899  3  1 96  0  0
 3  0      0 20199708 237608 8016180    0    0     0   272 3489 8757  3  1 96  0  0
 1  0      0 20196384 237652 8006108    0    0     0   654 3564 8931  3  1 96  0  0
 1  0      0 20159672 237704 8017756    0    0     0   422 3553 9079  3  1 96  0  0
 5  0      0 20089176 237752 8117204    0    0     0   501 3720 9609  3  2 95  0  0
 1  0      0 20166352 237808 8040412    0    0     0   669 5776 17618  6  2 92  0  0
 2  0      0 20238296 237900 7966792    0    0     0   433 3584 9176  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20311232 237948 7958708    0    0     0   515 3557 8874  3  1 96  0  0
 1  0      0 20311340 237996 7948180    0    0     0   527 3534 9043  3  1 96  0  0
 0  0      0 20322252 238036 7939132    0    0     0   365 3572 8944  3  1 96  0  0
 2  0      0 20323104 238104 7945528    0    0     0   491 3516 8844  3  1 96  0  0
 0  0      0 20326312 238160 7934296    0    0     0   693 3439 8741  3  1 96  0  0
 2  0      0 20299100 238208 7970684    0    0     0   262 3506 8927  3  1 96  0  0
 1  0      0 20308752 238236 7958432    0    0     0   594 3491 8873  3  1 96  0  0
 0  0      0 20326380 238300 7931456    0    0     0   454 3580 9000  3  1 96  0  0
 2  0      0 20343428 238340 7935564    0    0     0   625 3495 8750  3  1 96  0  0
 0  0      0 20377924 238408 7942568    0    0     0   496 3827 9047  3  1 96  0  0
 0  1      0 20392148 238460 7916936    0    0     0   382 3483 8767  3  1 96  0  0
 2  0      0 20428524 238496 7918432    0    0     0   274 3894 9031  3  1 96  0  0
 0  0      0 20433248 238532 7924188    0    0     0   589 3561 8868  3  1 96  0  0
 0  0      0 20413064 238592 7943540    0    0     0   377 3461 8933  3  1 96  0  0
 1  0      0 20429512 238636 7937160    0    0     0  1002 3573 8837  3  1 96  0  0
 0  0      0 20407108 238700 7944344    0    0     0   501 3610 8921  3  1 96  0  0
 5  0      0 20381336 238748 7942868    0    0     0   455 3426 8895  3  1 96  0  0
 5  0      0 20403032 238780 7937600    0    0     0   706 3539 8953  3  1 96  0  0
 0  0      0 20402332 238828 7932828    0    0     0   342 3499 8837  3  1 96  0  0
 0  0      0 20410320 238852 7919912    0    0     0   678 3484 8834  3  1 96  0  0
 1  0      0 20410036 238908 7924652    0    0     0   487 3477 8742  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20374336 238948 7961456    0    0     0   371 3661 9136  3  1 96  0  0
 1  0      0 20399952 239000 7932304    0    0     0   514 3474 8792  3  1 96  0  0
 0  0      0 20395324 239040 7936888    0    0     0   381 3583 8835  3  1 96  0  0
 2  0      0 20396136 239112 7943172    0    0     0   380 3459 8774  3  1 96  0  0
 1  0      0 20415540 239140 7932172    0    0     0   587 3576 8961  3  1 96  0  0
 0  0      0 20417072 239196 7928388    0    0     0   511 3512 8861  3  1 96  0  0
 0  0      0 20408844 239236 7932084    0    0     0   381 3434 8902  3  1 96  0  0
 0  0      0 20424276 239292 7920192    0    0     0   521 3449 8807  3  1 96  0  0
 1  0      0 20388604 239348 7956656    0    0     0   508 3555 8957  3  1 96  0  0
 0  0      0 20406416 239392 7943640    0    0     0   486 3404 8794  3  1 96  0  0
 3  0      0 20414920 239428 7932764    0    0     0   397 3508 8905  3  1 96  0  0
 0  0      0 20409316 239472 7934872    0    0     0   272 3418 8701  3  1 96  0  0
 5  0      0 20388392 239536 7961480    0    0     0   806 3566 8858  3  1 96  0  0
 0  0      0 20412652 239584 7932808    0    0     0   325 3545 8824  3  1 96  0  0
 0  0      0 20407272 239620 7939012    0    0     0   506 3385 8753  3  1 96  0  0
 2  0      0 20403496 239676 7942568    0    0     0   600 3456 8739  3  1 96  0  0
 2  0      0 20361312 239724 7943136    0    0     0   180 3559 9215  3  1 96  0  0
 1  0      0 20388944 239772 7914672    0    0     0   690 3495 8773  3  1 96  0  0
 1  0      0 20417420 239836 7909700    0    0     0   399 3503 8914  3  1 96  0  0
 0  0      0 20453408 239876 7870196    0    0     0   671 3479 8853  3  1 96  0  0
 2  0      0 20373632 239924 7937540    0    0     0   537 3502 8880  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20394740 239972 7924960    0    0     0   275 3428 8835  3  1 96  0  0
 1  0      0 20381140 240024 7925600    0    0     0   368 3482 8845  3  1 96  0  0
 0  0      0 20399596 240088 7913124    0    0     0   512 3553 8883  3  1 96  0  0
 1  0      0 20407996 240132 7920720    0    0     0   691 3530 8895  3  1 96  0  0
 0  0      0 20429436 240156 7899332    0    0     0   380 3413 8761  3  1 96  0  0
 4  0      0 20424272 240220 7901596    0    0     0   643 3455 8798  3  1 96  0  0
 1  0      0 20419392 240244 7907772    0    0     0   357 3476 8773  3  1 96  0  0
 0  0      0 20375308 240324 7944376    0    0     0   607 3456 8862  3  1 96  0  0
 2  0      0 20408320 240356 7913816    0    0     0   280 3605 8796  3  1 96  0  0
 0  0      0 20405136 240412 7919164    0    0     0   375 3457 8818  3  1 96  0  0
 2  0      0 20402124 240448 7925668    0    0     0   589 3471 8811  3  1 96  0  0
 2  0      0 20396792 240512 7915184    0    0     0   555 3494 8830  3  1 96  0  0
 1  0      0 20411204 240568 7911048    0    0     0   407 3490 8808  3  1 96  0  0
 0  0      0 20397416 240612 7913944    0    0     0   392 3388 8716  3  1 96  0  0
 2  0      0 20370176 240728 7910652    0    0     0   804 3594 9372  3  1 96  0  0
 2  0      0 20387020 240796 7939084    0    0     0   314 3550 8946  3  1 96  0  0
 0  0      0 20401840 240840 7926700    0    0     0   593 3562 8818  3  1 96  0  0
 1  0      0 20418524 240904 7913408    0    0     0   501 3446 8807  3  1 96  0  0
 0  0      0 20407004 240940 7919456    0    0     0   483 3542 8913  3  1 96  0  0
 0  0      0 20407808 241020 7924192    0    0     0   298 3658 9101  3  1 95  0  0
 1  0      0 20429392 241064 7905848    0    0     0   428 3655 8960  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20424824 241144 7906460    0    0     0  2091 3380 8837  3  1 96  0  0
 2  0      0 20424088 241184 7913120    0    0     0   509 3466 8840  3  1 96  0  0
 1  0      0 20399884 241248 7932796    0    0     0  1024 3614 8962  3  1 96  0  0
 0  0      0 20405000 241288 7919892    0    0     0  1306 3500 8800  3  1 96  0  0
 2  0      0 20407096 241328 7924552    0    0     0   781 3415 8752  3  1 96  0  0
 0  0      0 20399752 241376 7913896    0    0     0   495 3559 8842  3  1 96  0  0
 0  0      0 20398420 241432 7919604    0    0     0   494 3613 8983  3  1 95  0  0
 1  0      0 20408632 241460 7914924    0    0     0   370 3457 8775  3  1 96  0  0
 0  0      0 20435884 241516 7900828    0    0     0   760 3600 8857  3  1 96  0  0
 0  0      0 20427160 241548 7906864    0    0     0   471 3476 8877  3  1 96  0  0
 0  0      0 20410624 241604 7941880    0    0     0   377 3553 8874  3  1 96  0  0
 3  0      0 20448848 241668 7914236    0    0     0   495 3586 8947  3  1 96  0  0
 0  0      0 20436844 241696 7920668    0    0     0   516 3484 8826  3  1 96  0  0
 4  0      0 20390140 241792 7937120    0    0     0   455 3594 9167  3  1 96  0  0
 0  0      0 20410232 241816 7920244    0    0     0   482 3559 8744  3  1 96  0  0
 1  0      0 20440904 241888 7909896    0    0     0   413 3573 8836  3  1 96  0  0
 1  0      0 20439624 241944 7915968    0    0     0   613 3507 8853  3  1 96  0  0
 0  0      0 20443720 241996 7903712    0    0     0   371 3446 8847  3  1 96  0  0
 1  0      0 20415600 242048 7919192    0    0     0   681 3509 8865  3  1 96  0  0
 1  0      0 20426324 242080 7914888    0    0     0   478 3475 8806  3  1 96  0  0
 1  0      0 20462404 242124 7872504    0    0     0   389 3492 8821  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20374416 242172 7917688    0    0     0   508 3592 9432  3  1 96  0  0
 0  0      0 20325372 242244 7951168    0    0     0   522 3497 8852  3  1 96  0  0
 1  0      0 20391112 242284 7930916    0    0     0   178 3512 8791  3  1 96  0  0
 0  0      0 20418884 242324 7918900    0    0     0   704 3486 8795  3  1 96  0  0
 0  0      0 20406872 242364 7924892    0    0     0   271 3444 8825  3  1 96  0  0
 0  0      0 20419540 242404 7915020    0    0     0   583 3495 8859  3  1 96  0  0
 1  0      0 20436080 242460 7908788    0    0     0   573 3460 8686  3  1 96  0  0
 1  0      0 20418956 242496 7912192    0    0     0   480 3514 8794  3  1 96  0  0
 2  0      0 20429392 242528 7918428    0    0     0   485 3499 8790  3  1 96  0  0
 2  0      0 20396496 242568 7937308    0    0     0   400 3489 8819  3  1 96  0  0
 0  0      0 20420024 242620 7923300    0    0     0   641 3439 8721  3  1 96  0  0
 1  0      0 20408568 242660 7929928    0    0     0   270 3423 8755  3  1 96  0  0
 0  0      0 20381936 242728 7930160    0    0     0   676 3517 9099  3  1 96  0  0
 1  0      0 20365556 242768 7931112    0    0     0   504 3452 8795  3  1 96  0  0
 1  0      0 20417528 242816 7917464    0    0     0   289 3499 8868  3  1 96  0  0
 0  0      0 20409128 242856 7906948    0    0     0   405 3466 8847  3  1 96  0  0
 1  0      0 20440832 242896 7884252    0    0     0   733 3502 8861  3  1 96  0  0
 1  0      0 20392564 242924 7929100    0    0     0   402 3568 8959  3  1 96  0  0
 0  0      0 20410976 242992 7906556    0    0     0   400 3433 8769  3  1 96  0  0
 0  0      0 20407244 243032 7910456    0    0     0   602 3568 8905  3  1 96  0  0
 1  0      0 20408000 243076 7916788    0    0     0   374 3583 8907  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20395400 243128 7933756    0    0     0   669 3513 9019  3  1 96  0  0
 0  0      0 20415092 243168 7920460    0    0     0   358 3402 8679  3  1 96  0  0
 1  0      0 20412260 243232 7925780    0    0     0   372 3472 8832  3  1 96  0  0
 2  0      0 20428408 243260 7914356    0    0     0   626 3453 8728  3  1 96  0  0
 2  0      0 20387040 243288 7922000    0    0     0   320 3494 8978  3  1 96  0  0
 3  0      0 20435080 243344 7889560    0    0     0   705 3492 8739  3  1 96  0  0
 1  0      0 20419284 243408 7901820    0    0     0   428 3455 8671  3  1 96  0  0
 2  0      0 20423852 243448 7909420    0    0     0   417 3510 8812  3  1 96  0  0
 1  0      0 20372752 243484 7944876    0    0     0   494 3444 8797  3  1 96  0  0
 0  0      0 20402840 243556 7915772    0    0     0   509 3486 8898  3  1 96  0  0
 1  0      0 20398336 243600 7922148    0    0     0   397 3546 8939  3  1 96  0  0
 0  0      0 20393616 243636 7926572    0    0     0   492 3446 8769  3  1 96  0  0
 2  0      0 20360208 243688 7924764    0    0     0   650 3533 9257  3  1 96  0  0
 0  0      0 20405144 243736 7910404    0    0     0   524 3485 8764  3  1 96  0  0
 1  0      0 20404644 243812 7916504    0    0     0   435 3493 8887  3  1 96  0  0
 0  0      0 20399988 243848 7918832    0    0     0   355 3376 8735  3  1 96  0  0
 1  0      0 20403984 243900 7923048    0    0     0   690 3661 9182  3  1 96  0  0
 1  0      0 20418244 243924 7916900    0    0     0   362 3365 8625  3  1 96  0  0
 0  0      0 20421480 243976 7919664    0    0     0   482 3453 8791  3  1 96  0  0
 1  0      0 20422192 244004 7909252    0    0     0   448 3444 8833  3  1 96  0  0
 0  0      0 20383880 244056 7943260    0    0     0   362 3436 8878  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 20394580 244084 7933888    0    0     0   604 3501 8789  3  1 96  0  0
 0  0      0 20402760 244144 7921668    0    0     0   526 3498 8793  3  1 96  0  0
 1  0      0 20421344 244184 7927912    0    0     0   376 3631 8941  3  1 96  0  0
 1  0      0 20413188 244256 7932320    0    0     0   385 3514 8938  3  1 96  0  0
 0  0      0 20431252 244280 7911604    0    0     0   374 3507 8710  3  1 96  0  0
 0  0      0 20425424 244340 7916908    0    0     0   699 3508 8864  3  1 96  0  0
 0  0      0 20446732 244372 7905496    0    0     0   370 3524 8819  3  1 96  0  0
 0  0      0 20417592 244416 7922944    0    0     0   698 3531 8778  3  1 96  0  0
 2  0      0 20425700 244456 7916324    0    0     0   503 3511 8839  3  1 96  0  0
 0  0      0 20425260 244512 7919820    0    0     0   393 3413 8797  3  1 96  0  0
 1  0      0 20406432 244568 7917060    0    0     0   446 3557 9038  3  1 96  0  0
 3  0      0 20379580 244608 7950800    0    0     0   385 3486 8815  3  1 96  0  0
 1  0      0 20415196 244652 7931908    0    0     0   601 3489 8847  3  1 96  0  0
 0  0      0 20417680 244692 7920748    0    0     0   380 3422 8782  3  1 96  0  0
 0  0      0 20413036 244764 7926848    0    0     0   529 3477 8752  3  1 96  0  0
 1  0      0 20403788 244784 7933272    0    0     0   463 3474 8909  3  2 96  0  0
 0  0      0 20429324 244860 7909876    0    0     0   439 3472 8821  3  1 96  0  0
 0  0      0 20426624 244896 7913800    0    0     0   502 3467 8820  3  1 96  0  0
 2  0      0 20406836 244932 7919668    0    0     0   595 3517 8838  3  1 96  0  0
 0  0      0 20395592 244964 7938492    0    0     0   499 3425 8731  3  1 96  0  0
 0  0      0 20400452 245024 7925336    0    0     0   503 3522 8891  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 20388268 245064 7933060    0    0     0   379 3407 8788  2  1 96  0  0
 1  0      0 20397380 245104 7920352    0    0     0   412 3662 9153  3  1 96  0  0
 1  0      0 20394732 245152 7925476    0    0     0   422 3466 8922  3  1 96  0  0
 0  0      0 20400884 245224 7920112    0    0     0   387 3555 9004  3  1 96  0  0
 2  0      0 20413780 245252 7905308    0    0     0   700 3458 8807  3  1 96  0  0
 1  0      0 20414564 245300 7912512    0    0     0   378 3398 8812  3  1 96  0  0
 1  0      0 20379184 245332 7949228    0    0     0   547 3614 9053  3  1 96  0  0
 0  0      0 20414388 245368 7916976    0    0     0   360 3505 8842  3  1 96  0  0
 2  0      0 20412236 245424 7924632    0    0     0   621 3426 8778  3  1 96  0  0
 0  0      0 20356288 245532 7943268    0    0     0   341 3592 9235  3  1 96  0  0
 2  0      0 20357644 245568 7944152    0    0     0   617 3424 8794  3  1 96  0  0
 2  0      0 20413576 245608 7914192    0    0     0   543 3588 8903  3  1 96  0  0
 1  0      0 20409424 245648 7918252    0    0     0   386 3513 8817  3  1 96  0  0
 0  0      0 20413812 245692 7907164    0    0     0   520 3430 8838  3  1 96  0  0
 1  0      0 20379160 245744 7944268    0    0     0   492 3584 8940  3  1 96  0  0
 0  0      0 20389388 245776 7931636    0    0     0   379 3494 8847  3  1 96  0  0
 1  0      0 20402120 245828 7933728    0    0     0   487 3471 8756  3  1 96  0  0
 1  0      0 20404000 245872 7922064    0    0     0   440 3479 8907  3  1 96  0  0
 4  0      0 20380624 245920 7930212    0    0     0   502 3469 8817  3  1 96  0  0
 0  0      0 20406704 245960 7926824    0    0     0   603 3591 8883  3  1 96  0  0
 0  0      0 20423844 246020 7912600    0    0     0   599 3488 8761  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20449788 246060 7914604    0    0     0   283 3729 8785  3  1 96  0  0
 2  0      0 20401496 246092 7954884    0    0     0   580 3575 9051  3  1 96  0  0
 1  0      0 20412400 246144 7924376    0    0     0   337 3587 8798  3  1 96  0  0
 0  0      0 20398856 246196 7930360    0    0     0   602 3515 8778  3  1 96  0  0
 0  0      0 20398864 246236 7936372    0    0     0   495 3482 8799  3  1 96  0  0
 1  0      0 20405372 246296 7925260    0    0     0   557 3534 8943  3  1 96  0  0
 1  0      0 20157188 246400 8084860    0    0     0   308 4668 14034  4  2 94  0  0
