procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20676364 354976 6684256    0    0     0  1859 7753 34016 11  2 87  0  0
 1  0      0 20639568 355040 6688476    0    0     0    59 6799 30632 10  2 88  0  0
 1  0      0 20666584 355064 6688204    0    0     0   116 7713 34272 11  2 87  0  0
 1  0      0 20632080 355120 6707744    0    0     0   102 7177 32296 12  2 86  0  0
 3  0      0 20735536 355324 6734396    0    0    10   367 9048 35631 12  2 86  0  0
 3  0      0 20776376 355460 6729360    0    0     0   180 7874 34959 11  2 87  0  0
16  0      0 20758360 355516 6719224    0    0     0   138 6697 29783 10  2 87  0  0
 2  0      0 20789676 355564 6718304    0    0     0   103 8052 34251 11  2 87  0  0
 2  0      0 20778576 355644 6704996    0    0     0   136 6896 31460 10  2 87  0  0
 2  0      0 20776884 355704 6710168    0    0     0    88 7760 34260 11  2 87  0  0
 1  0      0 20737124 355776 6727668    0    0     0   134 8649 46766 14  2 84  0  0
 1  0      0 20752932 355820 6712152    0    0     0    89 7719 35116 12  2 85  0  0
 1  0      0 20706328 355884 6705796    0    0     0   154 7207 33006 12  2 85  0  0
 2  0      0 20745788 355928 6711732    0    0     0   138 8750 45027 15  2 83  0  0
 2  0      0 20725232 355996 6717504    0    0     0   125 7912 37525 13  2 85  0  0
 3  0      0 20729644 356040 6707616    0    0     0   102 7293 33366 13  2 85  0  0
 1  0      0 20718380 356112 6718104    0    0     0   122 7213 31739 12  2 86  0  0
 6  0      0 20713744 356184 6712412    0    0     0   107 7262 31855 10  2 88  0  0
 0  0      0 20696436 356244 6685900    0    0     0   105 6676 27964  9  2 89  0  0
 0  0      0 20827292 356292 6666764    0    0     0   102 1284 1964  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 20734876 356368 6677544    0    0     0   166 5594 23077  8  2 91  0  0
 2  0      0 20781936 356416 6640548    0    0     0   129 7096 32276 10  2 87  0  0
 0  0      0 20749888 356480 6669940    0    0     0   112 7426 33378 10  2 87  0  0
 1  0      0 20751276 356520 6669724    0    0     0   100 7030 32002 10  2 87  0  0
 3  0      0 20744540 356576 6670336    0    0     0   138 7988 34427 11  2 87  0  0
 1  0      0 20771392 356620 6642416    0    0     0    77 6963 31959 10  2 88  0  0
 0  0      0 20778468 356712 6640840    0    0     0   120 7901 35148 11  2 87  0  0
 1  0      0 20751252 356744 6667468    0    0     0    82 7114 31546 10  2 88  0  0
 0  0      0 20702432 356820 6670044    0    0     0   179 8070 35455 10  2 87  0  0
 2  0      0 20706280 356880 6671132    0    0     0   153 6745 31023 10  2 88  0  0
16  0      0 20745084 356952 6667468    0    0     0   143 8003 35264 12  2 86  0  0
 2  0      0 20752732 357004 6638160    0    0     0    82 6710 30491 11  2 87  0  0
 1  0      0 20735956 357064 6667004    0    0     0   117 8274 36477 12  2 86  0  0
 0  0      0 20755440 357084 6627740    0    0     0    77 6780 31508 12  2 86  0  0
 2  0      0 20728432 357168 6660504    0    0     0   123 7834 35291 12  2 86  0  0
 0  0      0 20742260 357184 6647676    0    0     0    77 6794 29993 10  2 88  0  0
 2  0      0 20718492 357236 6666060    0    0     0   125 7782 34150 10  2 88  0  0
 0  0      0 20709268 357276 6649740    0    0     0   106 6864 30959  9  2 89  0  0
 2  0      0 20699568 357312 6663564    0    0     0    95 7509 33993 11  2 87  0  0
 2  0      0 20695472 357364 6656936    0    0     0    93 6889 31109 11  2 87  0  0
 1  0      0 20678620 357404 6670712    0    0     0   108 7613 34372 10  2 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 20697812 357452 6658580    0    0     0    91 7091 31882 11  2 87  0  0
 1  0      0 20694184 357500 6660060    0    0     0   100 7545 34063 11  2 87  0  0
 1  0      0 20690872 357548 6658200    0    0     0   104 7125 32418 10  2 88  0  0
 1  0      0 20679520 357600 6662828    0    0     0   119 7593 34272 11  2 87  0  0
 1  0      0 20673736 357640 6668956    0    0     0    99 7063 32029 10  2 88  0  0
 3  0      0 20642728 357720 6685432    0    0     0   110 7775 36978 11  2 86  0  0
 6  0      0 20651660 357768 6671496    0    0     0   100 7421 33783 13  2 85  0  0
 3  0      0 20606796 357900 6681864    0    0     0   191 7315 34026 12  2 85  0  0
 2  0      0 20640296 357948 6670924    0    0     0   141 7700 35256 11  2 87  0  0
 2  0      0 20657620 357996 6662788    0    0     0   134 7020 31612 11  2 86  0  0
 0  0      0 20665432 358048 6662812    0    0     0   100 7857 34592 11  2 87  0  0
 2  0      0 20660300 358096 6663884    0    0     0   126 6883 32351 12  2 85  0  0
 2  0      0 20667724 358140 6658632    0    0     0   113 7787 35823 12  2 85  0  0
 3  0      0 20661880 358188 6673080    0    0     0    94 6878 30498 10  2 87  0  0
 2  0      0 20659544 358232 6667788    0    0     0   118 7970 34095 10  2 88  0  0
 1  0      0 20681568 358284 6641496    0    0     0   124 6722 30110 10  2 88  0  0
 0  0      0 20671792 358332 6661092    0    0     0    79 7862 34041 11  2 87  0  0
 1  0      0 20655936 358404 6657956    0    0     0   121 7709 39439 12  2 86  0  0
 3  0      0 20620984 358456 6691324    0    0     0   107 9685 56645 15  2 82  0  0
12  0      0 20647128 358496 6674228    0    0     0   126 8129 41167 14  2 84  0  0
 2  0      0 20682772 358540 6636576    0    0     0   112 7928 36346 13  2 85  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 20666952 358572 6653348    0    0     0    70 6960 31165 13  2 85  0  0
15  0      0 20643308 358632 6665784    0    0     0   129 7613 33598 12  2 86  0  0
10  0      0 20650592 358696 6661868    0    0     0   112 6988 32060 13  2 84  0  0
 7  0      0 20642424 358740 6667576    0    0     0   104 7548 33922 13  2 85  0  0
 0  0      0 20620464 358796 6668468    0    0     0   119 7263 33554 12  2 86  0  0
 1  0      0 20629320 358892 6662736    0    0     0   134 7519 33816 11  2 86  0  0
 2  0      0 20587356 358956 6681000    0    0     0   143 7195 33093 10  2 87  0  0
 1  0      0 20622372 359000 6646584    0    0     0   152 7543 33763 10  2 87  0  0
 0  0      0 20597356 359052 6686300    0    0     0   121 9679 50151 17  2 81  0  0
 1  0      0 20615776 359100 6661508    0    0     0    97 7616 34485 13  2 84  0  0
 2  0      0 20632188 359176 6670596    0    0     0   146 7429 33021 11  2 86  0  0
 4  0      0 20633396 359216 6668048    0    0     0    97 7762 36853 14  2 84  0  0
17  0      0 20619580 359296 6668100    0    0     0   113 7586 34253 12  2 85  0  0
 1  0      0 20630632 359320 6661600    0    0     0    86 7489 33655 13  2 85  0  0
 0  0      0 20614700 359376 6666064    0    0     0   101 7444 33675 12  2 86  0  0
 5  0      0 20602300 359444 6686676    0    0     0   132 9403 53978 17  2 80  0  0
 4  0      0 20643608 359488 6671616    0    0     0    97 9058 44056 14  2 84  0  0
 2  0      0 20646180 359540 6666828    0    0     0   125 7140 31381 10  2 88  0  0
 0  0      0 20638876 359600 6663200    0    0     0    87 7631 34147 10  2 88  0  0
 1  0      0 20645500 359624 6682536    0    0     0    86 8853 46183 13  2 84  0  0
13  0      0 20611788 359688 6696124    0    0     0   126 11353 67190 18  3 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20657004 359732 6665136    0    0     0   106 8778 44545 16  2 82  0  0
 0  0      0 20642756 359796 6667084    0    0     0   126 7955 36484 12  2 85  0  0
 4  0      0 20662720 359816 6659592    0    0     0    98 7024 32907 13  2 85  0  0
 1  0      0 20639144 359900 6667840    0    0     0   125 8017 35635 13  2 84  0  0
 3  0      0 20655524 359956 6659056    0    0     0   142 6981 32661 13  2 85  0  0
 2  0      0 20604692 360064 6680220    0    0     0   194 7951 36576 13  2 84  0  0
 2  0      0 20622552 360104 6670736    0    0     0   124 7021 33133 13  2 84  0  0
 0  0      0 20620376 360168 6675908    0    0     0   123 7855 35921 13  2 84  0  0
 0  0      0 20621288 360224 6664772    0    0     0    85 7004 32617 13  2 84  0  0
11  0      0 20648316 360332 6669676    0    0     0   140 7774 36587 12  2 85  0  0
10  0      0 20654628 360368 6661816    0    0     0   133 7117 32882 12  2 85  0  0
 1  0      0 20642748 360428 6668520    0    0     0   123 7407 33117 11  2 87  0  0
 0  0      0 20626340 360468 6662272    0    0     0    93 6926 31433  9  2 89  0  0
 1  0      0 20633832 360520 6670244    0    0     0   102 7376 32402 11  2 87  0  0
 7  0      0 20677840 360552 6651784    0    0     0    98 7029 31588 11  2 87  0  0
 5  0      0 20650772 360644 6664200    0    0     0  1735 7523 32973  9  2 89  0  0
 0  0      0 20657676 360664 6668176    0    0     0    78 7226 32476  9  2 89  0  0
12  0      0 20681660 360692 6658100    0    0     0   103 7422 32902 10  2 88  0  0
 5  0      0 20663080 360740 6664976    0    0     0   117 7031 30990  9  2 89  0  0
 3  0      0 20665632 360788 6659024    0    0     0    95 7239 31752  9  2 89  0  0
 0  0      0 20647052 360860 6666148    0    0     0   126 7228 31780  8  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20626844 360908 6684680    0    0     0    85 8460 42735 11  2 87  0  0
 2  0      0 20616892 360936 6681476    0    0     0   104 15059 96799 23  3 74  0  0
 1  0      0 20619148 361008 6687732    0    0     0   136 12816 78529 19  3 78  0  0
 9  0      0 20627692 361072 6689252    0    0     0   124 13539 82623 20  3 77  0  0
 1  0      0 20705412 361240 6772352    0    0     5   348 13881 77738 20  3 78  0  0
 3  0      0 20781684 361504 6725584    0    0     0   310 7456 23920  9  2 89  0  0
 8  0      0 20867232 361556 6712536    0    0     0   131 6934 23336 10  2 88  0  0
 1  0      0 20853064 361604 6713956    0    0     0   130 6503 23733  9  2 89  0  0
 2  1      0 20843996 361640 6720912    0    0     0   101 6225 22225  9  2 90  0  0
 1  0      0 20831816 361688 6725484    0    0     0    92 7111 28255 10  2 88  0  0
 3  0      0 20760496 361740 6709776    0    0     0   165 6803 24881  8  2 89  0  0
 1  0      0 20754940 361804 6724408    0    0     0   185 6560 23924  8  2 90  0  0
 2  0      0 20843364 361828 6694864    0    0     0    97 6285 22269  8  2 90  0  0
 2  0      0 20807336 361868 6726032    0    0     0   111 6634 24017  8  2 90  0  0
 1  0      0 20788220 361904 6721172    0    0     0   118 6155 22055  8  2 90  0  0
 4  0      0 20796684 361968 6720852    0    0     0  1715 6962 24627  9  2 89  0  0
 3  0      0 20771436 362024 6733972    0    0     0    70 6199 21828  8  2 90  0  0
 0  0      0 20783356 362056 6719488    0    0     0    93 7514 28796 10  2 88  0  0
 1  0      0 20768952 362120 6720000    0    0     0   106 6047 21003  9  2 89  0  0
 1  0      0 20787364 362184 6720728    0    0     0   122 7555 25693  9  2 89  0  0
 1  0      0 20784484 362228 6718100    0    0     0    67 5873 21208  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20776420 362276 6718680    0    0     0    50 6937 25264  9  2 89  0  0
 2  0      0 20793368 362344 6716512    0    0     0   132 6078 20832  8  2 90  0  0
 4  0      0 20757452 362404 6737208    0    0     0   115 7215 27887 10  2 88  0  0
 1  0      0 20725516 362456 6718860    0    0     0   638 5998 21468  9  2 89  0  0
 2  0      0 20732940 362516 6729172    0    0     0   136 7322 25266  9  2 89  0  0
 0  0      0 20716728 362560 6728128    0    0     0   123 6050 22425  8  2 90  0  0
 2  0      0 20723604 362596 6727392    0    0     0    94 6921 25120  9  2 89  0  0
 0  0      0 20722720 362656 6710088    0    0     0   109 6839 21365  9  2 89  0  0
 1  0      0 20722560 362696 6720092    0    0     0   137 6792 24697  9  2 89  0  0
 1  0      0 20698568 362752 6713824    0    0     0   115 5905 20957  8  2 90  0  0
 1  0      0 20714540 362784 6724736    0    0     0    77 6951 24820  9  2 89  0  0
 0  0      0 20734428 362852 6708960    0    0     0   125 6104 21934  8  2 90  0  0
 4  0      0 20755528 362876 6689652    0    0     0    87 6944 24390  8  2 90  0  0
 2  0      0 20668208 362912 6748916    0    0     0    88 6587 24125  9  2 89  0  0
 5  0      0 20738296 362956 6696388    0    0     0   119 6645 23812  9  2 89  0  0
 4  0      0 20707188 363012 6725064    0    0     0   103 6561 21981  9  2 90  0  0
 9  0      0 20689772 363064 6725076    0    0     0   112 6776 23990  9  2 89  0  0
 0  0      0 20701756 363120 6722000    0    0     0   118 6322 22716  9  2 89  0  0
 1  0      0 20701816 363160 6720556    0    0     0    41 6844 23832  9  2 89  0  0
 1  0      0 20704420 363216 6715208    0    0     0    61 6753 23299  9  2 89  0  0
 2  0      0 20734104 363256 6685016    0    0     0    75 6406 23217  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20688600 363316 6713020    0    0     0    55 6377 23425  8  2 90  0  0
 3  0      0 20697656 363372 6725600    0    0     0   104 6411 23062  9  2 89  0  0
 0  0      0 20646468 363496 6731300    0    0     0    91 6582 23890  9  2 89  0  0
 4  0      0 20707572 363544 6721084    0    0     0   110 6462 22003  9  2 89  0  0
 1  0      0 20696460 363612 6720356    0    0     0   158 6560 23867  9  2 89  0  0
 1  0      0 20698556 363652 6722652    0    0     0    89 6250 21616  8  2 90  0  0
 1  0      0 20714524 363712 6714996    0    0     0   115 6743 24380  8  2 90  0  0
 2  0      0 20691160 363752 6719584    0    0     0    86 5993 21758  7  2 91  0  0
 1  0      0 20692360 363812 6713484    0    0     0    90 6771 24791  8  2 90  0  0
 1  0      0 20712636 363856 6691456    0    0     0   113 5964 21538  8  2 90  0  0
 0  0      0 20692776 363924 6718612    0    0     0   111 7230 24872  9  2 89  0  0
 2  0      0 20689404 363972 6718944    0    0     0    98 5890 20831  9  2 89  0  0
 2  0      0 20668144 364032 6720704    0    0     0   113 6728 24960  9  2 89  0  0
 1  0      0 20689928 364060 6711800    0    0     0   102 6580 21300  9  2 89  0  0
 0  0      0 20689572 364112 6720940    0    0     0   130 6791 25036  9  2 89  0  0
 3  0      0 20687988 364156 6723372    0    0     0    91 5820 21022  8  2 90  0  0
 1  0      0 20662932 364200 6726524    0    0     0   106 7298 25825  9  2 89  0  0
 0  0      0 20673824 364244 6714148    0    0     0   122 6027 21055  9  2 89  0  0
 4  0      0 20622176 364300 6722868    0    0     0   103 7260 25035 10  2 88  0  0
 6  0      0 20726488 364348 6709820    0    0     0    98 6154 20933  8  2 90  0  0
 2  0      0 20719460 364444 6715848    0    0     0   118 6719 24388  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20758288 364512 6677744    0    0     0   137 5879 21259  8  2 90  0  0
 5  0      0 20648164 364624 6730860    0    0     0   176 6851 24910  9  2 89  0  0
 5  0      0 20686240 364700 6719720    0    0     0   162 5974 21615  8  2 90  0  0
 2  0      0 20690176 364732 6720844    0    0     0   117 6673 24343  9  2 89  0  0
 2  0      0 20736172 364796 6686772    0    0     0   122 6060 22082  9  2 89  0  0
 6  0      0 20698024 364840 6726064    0    0     0    99 6640 24095  9  2 89  0  0
 4  0      0 20690424 364892 6723592    0    0     0    85 6176 23257  8  2 90  0  0
 2  0      0 20698168 364948 6712912    0    0     0   135 6750 23764 10  2 88  0  0
 0  0      0 20695452 364984 6721388    0    0     0    79 6318 23543  8  2 90  0  0
 2  0      0 20696468 365048 6719852    0    0     0   103 6302 22966  8  2 90  0  0
 4  0      0 20691404 365088 6721572    0    0     0    85 6291 22673  9  2 89  0  0
 3  0      0 20679692 365152 6722132    0    0     0   102 6318 23138  8  2 90  0  0
 3  0      0 20682140 365200 6714812    0    0     0   145 6385 23352  9  2 90  0  0
 4  0      0 20680416 365232 6720236    0    0     0    86 6976 23510  8  2 90  0  0
 5  0      0 20681048 365292 6715020    0    0     0   113 6683 24137  9  2 89  0  0
 3  0      0 20701852 365332 6721372    0    0     0   112 6626 22326  9  2 89  0  0
 3  0      0 20714692 365380 6714940    0    0     0    95 6509 23672  9  2 89  0  0
 2  0      0 20723524 365432 6722012    0    0     0    96 6315 22104  9  2 89  0  0
 1  0      0 20695512 365464 6720160    0    0     0    91 6836 24508  9  2 89  0  0
 3  0      0 20674140 365512 6724780    0    0     0   118 6790 22018  9  2 89  0  0
 3  0      0 20694156 365568 6715472    0    0     0   115 6746 24106  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20685316 365644 6700244    0    0     0   153 6032 21468  9  2 89  0  0
 1  0      0 20676888 365688 6722020    0    0     0   104 7444 24502 10  2 89  0  0
 1  0      0 20689372 365744 6717404    0    0     0   137 6526 21122  9  2 89  0  0
 1  0      0 20689332 365780 6720344    0    0     0    88 6817 24721  9  2 89  0  0
 1  0      0 20654344 365812 6745028    0    0     0   100 6074 21777  8  2 90  0  0
 1  0      0 20682692 365856 6726592    0    0     0    86 7415 25214  9  2 89  0  0
 1  0      0 20749928 365904 6690440    0    0     0    90 5815 20588  8  2 90  0  0
 1  0      0 20710832 365944 6728988    0    0     0   107 7700 25851  8  2 90  0  0
 1  0      0 20669808 365988 6739372    0    0     0    98 6300 22086  8  2 90  0  0
 2  0      0 20694912 366024 6726824    0    0     0    72 6739 24943  8  2 90  0  0
 0  0      0 20710076 366084 6711416    0    0     0   112 5742 21167  7  2 91  0  0
 2  0      0 20709588 366116 6711760    0    0     0    57 7162 25407  8  2 90  0  0
 1  0      0 20694612 366196 6713908    0    0     0   137 5805 21028  7  2 91  0  0
 1  0      0 20701912 366232 6714484    0    0     0    78 6748 24785  8  2 90  0  0
 5  0      0 20715212 366300 6704220    0    0     0   124 5935 21463  8  2 90  0  0
 1  0      0 20730816 366324 6705708    0    0     0    93 6528 24851  8  2 90  0  0
 0  0      0 20726244 366396 6711608    0    0     0   133 6323 23493  9  2 89  0  0
 1  0      0 20695208 366416 6713228    0    0     1    65 7102 28985  9  2 89  0  0
 1  0      0 20685416 366504 6722488    0    0     0   146 6632 23379  9  2 89  0  0
 1  0      0 20710040 366536 6723464    0    0     0   111 6445 22942  9  2 89  0  0
 1  0      0 20668804 366592 6734384    0    0     0   149 6688 22880  8  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20674004 366644 6726408    0    0     0   136 6612 23469  8  2 90  0  0
 3  0      0 20681288 366692 6721972    0    0     0   119 6387 23006  8  2 90  0  0
 1  0      0 20713840 366716 6693580    0    0     0   109 6391 23590  8  2 90  0  0
 0  0      0 20717036 366816 6721072    0    0     0   171 6539 23617  8  2 90  0  0
 2  0      0 20712144 366836 6721712    0    0     0    40 6183 22373  9  2 89  0  0
 0  0      0 20717192 366928 6688408    0    0     0   167 3164 9934  3  1 96  0  0
 1  0      0 20729832 366956 6675328    0    0     0    90 4869 18839  7  1 92  0  0
 1  0      0 20696568 367012 6702988    0    0     0   164 4789 16495  5  1 94  0  0
 0  0      0 20748576 367052 6684276    0    0     0    87 1340 2279  1  1 98  0  0
 0  0      0 20808832 367096 6633476    0    0     0   493 1157 1553  1  1 99  0  0
 5  0      0 20717832 367160 6679472    0    0     0  1333 5749 21158  7  2 91  0  0
 8  0      0 20722800 367212 6684988    0    0     0   109 6860 24399  9  2 89  0  0
 0  0      0 20724544 367256 6696232    0    0     0   116 3078 9408  3  1 95  0  0
 0  0      0 20741288 367288 6693840    0    0     0   126 1228 1695  1  1 99  0  0
 0  0      0 20785672 367320 6652580    0    0     0    88 1123 1535  1  1 99  0  0
 0  0      0 20694580 367360 6692316    0    0     0   120 4638 15463  5  1 93  0  0
 2  0      0 20743760 367408 6684216    0    0     0    74 1281 2013  1  1 98  0  0
 0  0      0 20800912 367464 6643516    0    0     0   131 1241 1658  1  1 99  0  0
 1  0      0 20795328 367576 6640376    0    0     0   438 1439 2332  1  1 98  0  0
 1  0      0 20665132 367676 6699740    0    0     0  1056 6082 22042  8  2 90  0  0
 3  0      0 20658592 367752 6722472    0    0     0   257 6770 24894  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20693172 368016 6763504    0    0     0   363 10497 34549 12  2 86  0  0
 0  0      0 20712564 368092 6738736    0    0     1   181 7890 32776 10  2 87  0  0
10  0      0 20744216 368132 6729212    0    0     0    90 7213 32642 11  2 87  0  0
 1  0      0 20736136 368196 6732572    0    0     0   103 7405 32451 11  2 87  0  0
 1  0      0 20778544 368228 6694748    0    0     0   108 8086 33057 11  2 87  0  0
 1  0      0 20727368 368256 6732400    0    0     0    97 7448 33662 11  2 87  0  0
 1  0      0 20735944 368312 6736096    0    0     0   145 7159 32359 11  2 87  0  0
 1  0      0 20705308 368344 6751068    0    0     0    80 9747 55737 16  2 82  0  0
 3  0      0 20725312 368376 6732764    0    0     0    87 7430 32445 14  2 84  0  0
 4  0      0 20704296 368432 6734736    0    0     0   113 8000 37300 13  2 85  0  0
 8  0      0 20696432 368480 6734872    0    0     0   110 7344 32991 13  2 85  0  0
 1  0      0 20700116 368520 6730892    0    0     0  1726 7841 33999 11  2 87  0  0
 2  0      0 20691900 368568 6729220    0    0     0   102 6880 30455  9  2 89  0  0
 0  0      0 20682068 368628 6736532    0    0     0    94 7592 33295 10  2 88  0  0
 4  0      0 20675236 368680 6740104    0    0     0   104 7091 31396 12  2 86  0  0
 0  0      0 20682152 368716 6728072    0    0     0    99 7691 34570 11  2 86  0  0
 1  0      0 20652712 368756 6740188    0    0     0   101 6802 30337 11  2 87  0  0
 2  0      0 20699364 368812 6699292    0    0     0   119 7926 34963 11  2 86  0  0
14  0      0 20595724 368888 6749476    0    0     0   158 6774 31374 10  2 88  0  0
 3  0      0 20550152 369008 6756092    0    0     0   202 8162 36008 12  2 86  0  0
 1  0      0 20582416 369048 6746528    0    0     0   168 7206 36056 13  2 84  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20651420 369080 6732856    0    0     0   105 8265 38711 14  2 84  0  0
 2  0      0 20668436 369132 6693920    0    0     0   149 6887 32210 12  2 86  0  0
 2  0      0 20650672 369184 6702388    0    0     0    91 8236 34989 11  2 87  0  0
 1  0      0 20620700 369228 6723296    0    0     0   114 7032 31299 11  2 87  0  0
 2  0      0 20612116 369248 6732820    0    0     0    77 7661 33905 13  2 85  0  0
 2  0      0 20626192 369312 6719588    0    0     0    92 7044 32237 13  2 84  0  0
 2  0      0 20611224 369340 6733200    0    0     0    79 7650 34107 12  2 86  0  0
 0  0      0 20616600 369408 6716536    0    0     0   120 7009 31107 10  2 88  0  0
 4  0      0 20596732 369440 6736432    0    0     0    96 7551 33084 10  2 88  0  0
 0  0      0 20588676 369544 6727140    0    0     0   148 7064 31704  9  2 89  0  0
 2  0      0 20592368 369576 6726240    0    0     0    63 7380 32178  9  2 89  0  0
 1  0      0 20591400 369648 6723244    0    0     0   108 7409 31915  9  2 89  0  0
 1  0      0 20581456 369684 6732908    0    0     0   114 7264 32502 10  2 88  0  0
 1  0      0 20599016 369732 6731468    0    0     0   112 7487 33032 12  2 86  0  0
 2  0      0 20584004 369768 6733404    0    0     0    82 7441 32580 11  2 86  0  0
 0  0      0 20561544 369832 6734000    0    0     0   131 7315 31843 10  2 88  0  0
 3  0      0 20573184 369860 6728120    0    0     0    94 7050 31338 11  2 87  0  0
 9  0      0 20501604 369944 6762828    0    0     0   182 7844 35006 11  2 86  0  0
 3  0      0 20423368 370052 6753792    0    0     0   892 7699 36985 12  2 85  0  0
 1  0      0 20437272 370124 6751020    0    0     0   130 7545 35058 12  2 86  0  0
 2  0      0 20540592 370168 6745016    0    0     0   141 7212 32134 12  2 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 20575868 370288 6731336    0    0     0   169 7763 33642 11  2 87  0  0
 1  0      0 20586900 370336 6705256    0    0     0    73 7226 32159 10  2 87  0  0
 1  0      0 20527512 370392 6756072    0    0     0   153 8689 44322 13  2 85  0  0
 4  0      0 20576924 370420 6706968    0    0     0    75 8420 41425 15  2 82  0  0
 3  0      0 20558376 370476 6728356    0    0     0   140 7764 36048 12  2 85  0  0
 2  0      0 20558640 370528 6735244    0    0     0    85 6954 31336 13  2 85  0  0
 3  0      0 20531656 370580 6731980    0    0     0   130 7842 34697 12  2 85  0  0
 3  0      0 20554656 370604 6733844    0    0     0    96 7013 31873 13  2 85  0  0
 0  0      0 20569256 370692 6726788    0    0     0   137 7986 35290 13  2 85  0  0
 2  0      0 20563452 370704 6733980    0    0     0    50 6983 31977 13  2 85  0  0
 1  0      0 20581156 370792 6725020    0    0     0   131 8261 36500 13  2 85  0  0
16  0      0 20571220 370824 6723220    0    0     0    91 6758 31143 13  2 85  0  0
 4  0      0 20543220 370884 6738964    0    0     0   129 7896 35257 13  2 84  0  0
 1  0      0 20558120 370936 6721036    0    0     0    99 7053 32499 14  2 84  0  0
 1  0      0 20564664 371008 6698572    0    0     0   116 7685 34531 12  2 86  0  0
 2  0      0 20560144 371060 6723264    0    0     0   123 6963 31651 11  2 87  0  0
 2  0      0 20506340 371120 6751644    0    0     0   128 8215 38361 13  2 85  0  0
 0  0      0 20474352 371196 6761992    0    0     0   186 9789 60697 14  3 83  0  0
 3  0      0 20491488 371240 6755580    0    0     0   142 9396 51106 13  2 85  0  0
 0  0      0 20531668 371304 6744828    0    0     0   133 7482 34842 12  2 86  0  0
 4  0      0 20559524 371356 6727436    0    0     0   125 7623 34298 11  2 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  1      0 20561172 371404 6731712    0    0     0   102 7234 32876 11  2 87  0  0
 3  0      0 20606760 371516 6702240    0    0     0   128 7762 33678 12  2 86  0  0
 1  0      0 20551288 371560 6756192    0    0     0   105 8275 43191 11  2 87  0  0
 0  0      0 20569468 371588 6732012    0    0     0    93 8121 39275 14  2 84  0  0
 3  0      0 20567744 371644 6736236    0    0     0    91 7894 34234 13  2 85  0  0
 1  0      0 20583508 371672 6708076    0    0     0   110 7392 33797 13  2 85  0  0
 1  0      0 20565436 371724 6731984    0    0     0   100 7602 35394 12  2 85  0  0
 1  0      0 20567412 371784 6732048    0    0     0   127 7201 32138 13  2 84  0  0
 1  0      0 20582420 371844 6735324    0    0     0    81 7408 33501 12  2 86  0  0
 2  0      0 20615640 371884 6704040    0    0     0    99 7235 33312 13  2 85  0  0
 0  0      0 20573232 371948 6732544    0    0     0   113 7665 35697 12  2 86  0  0
 3  0      0 20566008 371984 6735824    0    0     0    86 7211 32396 13  2 85  0  0
 0  0      0 20550720 372088 6730532    0    0     0   134 7900 35219 13  2 85  0  0
 4  0      0 20539544 372116 6736780    0    0     0   121 7010 32845 13  2 85  0  0
